"row.names","cln3.1","cln3.2","clb2.2","clb2.1","alpha0","alpha7","alpha14","alpha21","alpha28","alpha35","alpha42","alpha49","alpha56","alpha63","alpha70","alpha77","alpha84","alpha91","alpha98","alpha105","alpha112","alpha119","cdc15.10","cdc15.30","cdc15.50","cdc15.70","cdc15.80","cdc15.90","cdc15.100","cdc15.110","cdc15.120","cdc15.130","cdc15.140","cdc15.150","cdc15.160","cdc15.170","cdc15.180","cdc15.190","cdc15.200","cdc15.210","cdc15.220","cdc15.230","cdc15.240","cdc15.250","cdc15.270","cdc15.290","cdc28.0","cdc28.10","cdc28.20","cdc28.30","cdc28.40","cdc28.50","cdc28.60","cdc28.70","cdc28.80","cdc28.90","cdc28.100","cdc28.110","cdc28.120","cdc28.130","cdc28.140","cdc28.150","cdc28.160","elu0","elu30","elu60","elu90","elu120","elu150","elu180","elu210","elu240","elu270","elu300","elu330","elu360","elu390","peak"
"YLR057W",0.5,-0.62,1.51,0.21,-0.168,-0.09,-0.15,-0.1,0.06,-0.43,0.31,0.26,0.3,0.26,0.06,-0.12,-0.23,-0.41,-0.07,0,0.15,0.19,0.19,0.14,-0.33,-0.11,0.09,0.32,0.27,0.32,0.14,-0.11,-0.3,0.06,-0.51,-0.45,0.03,-0.26,0.26,0.17,0.23,0.18,1.15,-0.33,-0.74,-0.39,-0.15,-0.24,-0.33,-0.57,-0.09,0.03,0.57,0.86,0.45,0.04,0.06,-0.39,-0.23,-0.27,0,0.07,0.19,-0.6,-0.09,-0.14,0.23,0.2,-0.27,-0.05,-0.12,0.28,0.42,-0.01,0.23,-0.2,0.12,"G2/M"
"YLR084C",0.63,0.9,1.03,0.77,-0.11,-0.21,-0.07,-0.23,-0.17,-0.19,0.22,0.08,0.26,0.17,0.05,0.25,-0.16,-0.12,-0.09,0.14,0.01,0.18,-0.22,0,-0.73,0.21,0.49,0.6,0.77,0.36,0.53,-0.06,0.03,-0.13,-0.78,-0.15,0.14,0.3,0.42,0.19,0.45,-0.7,0.16,-0.32,-0.81,-0.75,-1.44,-0.69,-0.08,-0.15,0.05,0.36,0.28,0.07,0.47,0.25,0.31,0.04,0,0.32,0.23,0.207,0.09,-0.63,-0.61,-0.48,-0.71,-0.36,-0.08,0.07,0.3,0.5,0.76,0.21,0.5,0.2,0.34,"G2/M"
"YLR095C",0.45,-0.15,-0.12,-0.36,-0.24,-0.13,-0.04,0.09,-0.16,0.01,0.154,-0.04,0.13,-0.16,0.22,-0.04,-0.09,0.09,0.13,0.29,-0.06,-0.01,0.11,0.26,0.26,0.21,-0.24,0.24,-0.42,0.3,-0.29,-0.01,-0.35,0.05,-0.22,0.13,-0.12,0.08,-0.01,-0.16,0.43,-0.04,0.03,0.15,-0.31,-0.06,0.04,-0.52,0.3,0.21,0.13,0.21,0.06,0.21,-0.45,0.11,0.14,-0.38,-0.31,0.76,0.02,-0.19,-0.31,0.13,-0.26,0.08,0,0.04,0.1,-0.1,0.13,0.2,-0.19,-0.1,0.04,0.05,-0.13,"G2/M"
"YLR098C",0.25,-0.15,-0.25,-0.18,-0.4,-0.36,-0.6,-0.5,-0.57,0.06,0.26,0.44,0.65,0.78,0.11,0.13,-0.17,-0.45,-0.21,0.14,0.26,0.41,0.03,-0.03,0.24,0.02,0.12,0.15,-0.3,0.08,-0.02,0.19,-0.13,0.06,-0.22,-0.1,0.12,0.03,-0.06,0.02,-0.11,-0.15,0.09,-0.1,0.19,-0.11,0.22,0.3,-0.38,-0.11,0.03,0.04,0.04,0.32,-0.05,-0.37,-0.01,-0.07,0.2,-0.23,0.036,0.06,0,-0.62,-0.35,-0.188,-0.08,-0.19,-0.13,-0.19,0.12,0.26,0.48,0.19,0.13,0.09,0.29,"G2/M"
"YLR100W",-0.29,0.62,0.37,0.93,-0.24,-0.05,-0.42,-0.17,-0.4,0.02,0.16,-0.07,0.49,0.32,0.26,0.08,0.16,-0.47,0.01,0.1,-0.13,0.35,-0.67,-0.8,-0.6,-0.04,-0.51,0.54,0.39,0.58,0.01,0.22,-0.15,0.24,-0.24,0.16,-0.41,0.23,0.25,0.41,-0.31,0.45,0.38,-0.01,-0.17,0.05,-0.35,-0.21,-0.44,-0.63,-0.53,-0.62,-0.46,0.21,0.24,0.86,0.26,0.38,0.13,0.20875,0.17,0.59,0.39,-0.44,0.02,-0.64,-0.01,-0.1,-0.31,-0.15,0.25,-0.09,0.31,0.09,0.33,0.26,0.47,"G2/M"
"YLR131C",0.5,-0.4,-0.22,1.97,-1.54,-0.14,-1.05,-1.16,-0.69,0.08,0.61,0.76,0.75,0.44,-0.24,-0.3,0.76,-0.22,0.17,0.37,0.93,0.45,0.23,-0.77,-0.67,0.64,-0.15,1.22,0.75,1.17,-0.27,0.05,-0.77,-0.81,-1.24,-0.39,-0.01,0.82,0.33,0.86,-0.42,0.29,-0.22,0.07,-0.39,-0.31,-0.92,-1.31,-0.96,-0.42,0.19,0.36,0.63,0.55,0.72,0.51,-0.31,-0.58,0.21,0.398888888888889,0.29,0.73,0.3,-0.9,-1,-0.9,-1.15,-0.6,-0.37,-0.32,0.52,0.72,0.89,0.86,0.93,0.9,0.42,"G2/M"
"YLR190W",-1.12,-1.18,2.51,2.42,-1.26,-0.36,-0.78,-0.47,-1.04,0.03,0.5,0.77,1.19,1.06,0.33,-0.04,-0.65,-0.78,-0.3,0.5,0.51,0.79,-0.3,-1.84,-2.05,-0.03,0.35,1.23,1.43,1.42,1.01,-0.25,-1.09,-1.34,-1.54,-0.71,0.11,0.54,0.1,1.06,0.96,1.12,0.46,-0.23,0.38,-0.8,-0.79,-1.29,-0.63,-0.91,-0.1,0.22,1.13,1.2,0.74,0.17,-0.15,-0.56,-0.32,-0.11,0.673333333333333,0.65,0.74,-1.34,-0.28,0.04,-0.71,-0.76,-0.61,-0.23,0.48,0.57,0.73,0.73,0.62,0.47,0.29,"G2/M"
"YLR214W",-0.92,-1.03,-0.94,-0.49,-0.93,-1.34,-1.37,-0.77,-0.29,0.15,0.37,0.4,0.65,0.71,0.49,0.39,0.14,0.04,0.22,0.44,0.25,0.44,-0.0633333333333333,-0.351111111111111,-0.47,0.081,0.334,0.226,0.56,0.315,0.434,0.121,-0.151,-0.155,-0.105,-0.283,0.068,-0.00111111111111111,0.047,0.047,0.332,-0.1,0.254,-0.324,-0.56,-0.467777777777778,0.38,0.3,-0.68,-0.52,-0.43,-0.13,-0.17,0.26,-0.03,-0.34,-0.01,-0.2,0.1,-0.01375,0.45,0.4,0.63,-0.99,0.22,0.39,-0.06,0.22,0.04,-0.14,-0.16,-0.38,0.27,0.58,-0.06,-0.44,0.51,"G2/M"
"YLR254C",0.01,-1.36,1.41,1.4,0.19,0.08,-0.05,-0.73,-0.11,-0.21,-0.09,0.05,0.31,0.41,-0.15,0.16,-0.09,-0.21,0.05,-0.13,0.12,0.39,0.75,0.39,-0.24,-0.38,-0.5,0.06,-0.2,0.86,-0.09,0.28,-0.59,-0.17,-1.18,-0.27,-0.24,0.12,-0.27,0.34,-0.68,0.17,0.12,0.76,0.43,0.53,-0.02,0.3,-0.04,-0.02,-0.71,-0.76,-0.1,1.08,0.41,0.49,0.29,-0.48,-1,-0.41,0.035,0.43,0.54,0.7,-0.37,-0.44,-0.12,-0.12,-0.53,-0.32,0.04,0.25,-0.04,0.04,0.23,0.48,0.19,"G2/M"
"YLR297W",0.03,-0.49,1.01,0.76,0.79,-0.02,0.06,-0.13,0.2,0.25,-0.15,0.2,0.23,0.03,-0.12,-0.27,-0.21,-0.1,-0.37,-0.18,-0.16,-0.05,0.01,-0.7,-0.8,-0.62,0.03,0.09,0.8,1.21,1.34,0.06,-0.46,-0.04,-0.62,-0.73,-0.61,-0.58,0.21,0.37,1.05,0.43,0.51,-0.13,-0.38,-0.43,-0.01,-0.82,-0.65,-0.43,-0.28,-0.48,0.23,0.58,0.31,0.58,0.15,-0.24,-0.52,-0.165555555555556,0.37,0.57,0.65,0.52,0.04,0.12,-0.23,-0.23,-0.58,-0.23,-0.19,0.09,-0.06,0.31,0.45,0.06,-0.06,"G2/M"
"YLR347C",0.07,-0.0522222222222222,-0.1,-0.18,0.05,-0.54,-0.35,0.2,-0.04,-0.32,-0.11,-0.19,0.03,0.43,0.36,0.23,0.07,0.1,-0.19,0.12,-0.15,0.29,0.31,0.12,-0.36,-0.32,0.02,-0.03,-0.32,-0.01,0.34,0.24,0.23,0.02,0.03,-0.38,-0.13,-0.09,0.65,-0.06,0.84,-0.16,0.12,-0.29,-0.32,-0.44,0.1,-0.11,-0.05,-0.46,-0.03,-0.2,0.11,0.07,0.31,-0.02,-0.04,0.05,0.03,-0.00285714285714288,-0.01,0.05,0.18,-0.28,-0.34,-0.74,0.12,0.02,0.03,-0.26,0.15,0.23,0.53,-0.2,0.23,0.23,0.26,"G2/M"
"YLR353W",0.21,-0.64,0.81,0.25,-0.43,-0.39,-0.2,0.11,-0.18,-0.41,0.24,0.05,0.08,0.4,0.12,-0.06,-0.11,-0.26,-0.04,0.28,0.14,0.26,-0.48,-1.05,-0.43,0.41,0.36,0.63,0.36,0.68,0.03,-0.26,-0.71,-0.46,-0.63,0.03,0.22,0.42,0.76,0.48,0.74,-0.43,0.06,-0.24,-0.18,-0.3,-1.12,-0.94,-0.97,-0.31,0.13,0.35,0.56,0.56,0.74,0.28,-0.51,-0.36,0.05,-0.05,0.52,0.58,0.44,-1.12,-0.65,0.26,0.02,-0.01,-0.36,0.03,0.38,0.42,0.46,0.27,0.4,-0.45,0.36,"G2/M"
"YLR413W",-2.18,-0.43,0.01,-0.22,0.41,-0.23,-1.44,-1.9,-1.09,-0.77,-0.12,-0.01,0.73,0.51,0.82,0.44,0.75,0.29,0.29,0.29,0.27,0.75,1.97,0.56,-1.05,-1.28,-1.16,-1.28,-0.67,-0.34,0.56,0.01,-0.07,-0.28,-0.52,-0.41,-0.1,0.35,0.97,0.72,1.29,0.43,0.64,0.06,-0.13,-0.25,-0.18,1.09,1.04,0.74,0.65,0.08,-0.31,-0.8,-0.11,-0.39,-0.49,-0.65,-0.49,-0.537142857142857,-0.89,0.35,0.38,-0.37,0.68,-0.34,-0.39,0.37,0.67,0.66,-0.13,-0.37,-0.09,0.48,-0.22,-0.75,-0.22,"G2/M"
"YLR438W",0.66,0.23,0.203,0.42,-1.58,-0.82,-0.63,-0.44,-0.09,0.48,1.19,0.82,1.12,0.83,0.46,0.12,-0.11,-0.72,-0.39,0.05,-0.19,-0.11,0.62,-0.49,-1.05,0.17,0.39,0.39,0.08,-0.27,0.37,-0.55,-0.42,-0.35,0.28,-1.69,0.7,0.29,0.67,0.45,1.13,0.4,0.59,-0.73,-0.35,-0.63,0.3,-0.45,-0.12,-0.44,0.42,0.27,0.27,-0.09,0.31,0.54,-0.6,-0.29,-0.09,0.04,0.163333333333333,-0.02,-0.03,-0.35,0.77,-0.65,0.52,0.18,-0.08,-0.24,0.33,0.17,0.13,-0.38,-0.07,-0.04,-0.3,"G2/M"
"YML033W",-0.22,-0.6,0.92,0.89,-0.46,-0.61,-0.91,-0.83,-0.05,-0.09,0.81,0.83,0.79,0.23,0.03,-0.56,-0.52,-0.32,0.26,0.39,0.79,0.23,-0.49,-0.88,-0.54,0.36,0.49,1,0.5,0.78,0.1,-0.29,-1.03,-0.75,-0.72,-0.22,-0.81,0.55,0.37,0.72,0.13,0.85,-0.03,-0.07,-0.07,0.04,-0.98,-0.65,-1.31,-0.67,0.16,0.18,0.46,1.03,0.5,0.22,-0.37,-0.46,-0.1,0.35,0.186,0.9,0.75,0.15,-0.34,-0.25,-0.79,-0.39,-0.51,0.05,0.48,0.32,0.24,0.29,0.47,0.27,0.02,"G2/M"
"YML034W",0.07,-0.01,0.76,1.38,-0.45,-0.47,-0.82,-0.97,-0.28,-0.15,0.71,0.62,0.76,0.35,-0.1,-0.34,-0.21,-0.32,0.12,0.38,0.64,0.52,-0.76,-1.21,-0.69,0.66,0.19,1.41,0.62,1.23,-0.01,-0.1,-1.07,-0.99,-1.07,-0.1,-0.26,0.61,0.05,0.84,0.24,0.13,-0.29,0.51,-0.05,0.11,-1.13,-0.95,-2.36,-0.41,0.09,0.58,0.9,1.35,0.78,-0.19,-0.53,-0.31,0.32,0.45,0.48,0.58,0.37,-0.3,-0.62,-0.12,-1.04,-0.72,-0.3,-0.17,0.21,0.28,0.43,1.28,0.55,0.31,0.21,"G2/M"
"YML035C-A",0.207902813299233,-0.00311842105263164,-0.17089430894309,0.00854961832061052,-0.227569974554707,-0.141994572591587,0.104033290653009,0.0723046875000001,0.0562242268041237,-0.00335887611749683,0.0480481622306717,-0.0848834196891193,-0.0381345177664974,-0.0230063694267515,0.12338441890166,0.146934865900383,0.137914032869785,-0.116671018276762,0.0272924648786718,0.0122137404580153,-0.0425128205128206,-0.0613935483870969,-0.218748299319728,-0.0272798948751642,-0.0509139072847682,-0.0284788359788359,-0.0214701986754966,-0.129656538969617,-0.0656515957446809,-0.114031830238727,-0.047017310252996,0.128593955321945,0.0833068783068783,0.275162162162162,0.0756042496679946,0.123064729194188,0.0885850340136055,-0.103676470588235,0.0230672268907562,-0.110940397350993,0.0720945945945945,-0.0902526595744681,0.216931506849315,0.00851036269430048,-0.0360875331564987,-0.0405774278215223,-0.43,-0.63,-1.07,-0.58,-0.74,0.2,0.68,0.76,0.23,-0.14,-0.03,-0.8,-0.07,0.49,0.88,0.66,0.61,-0.295285171102661,-0.263265306122449,-0.150012738853503,-0.116316455696203,0.0180429292929293,0.032230671736375,0.0727088607594938,0.154747474747475,0.117430379746835,0.131367088607595,0.0827686472819216,0.135391414141414,-0.0155343511450381,0.0912626262626263,"G2/M"
"YML050W",-0.49,-0.38,-0.141,-0.32,0.02,-0.16,0.22,-0.04,0.41,0,0,0.16,0.06,-0.12,0.011,-0.04,-0.08,-0.14,-0.14,0.23,-0.17,-0.21,-0.32,-0.13,-0.52,-0.38,-0.52,-0.12,0.34,0.46,0.62,0.14,-0.65,0.08,-0.54,-0.21,0.13,0.07,0.01,0.15,0.26,0.25,0.1,0.3,0.1,0.36,0.09,-0.12,-0.81,-0.49,-0.06,0.2,0.25,0.2,0.32,0.22,0.27,0,-0.1,-0.51,0.2,0.22,0.11,0.31,-0.55,0.23,0.2,0.13,-0.26,0.08,0.15,-0.03,-0.03,0.16,-0.13,-0.28,0.02,"G2/M"
"YML052W",1.05,-0.432,0.748,1.07,-0.756,-0.1375,-0.586,-0.573,-0.281,0.102,0.456666666666667,0.437,0.419,0.154,0.023,-0.235,-0.36,-0.174444444444444,0.155,0.531,0.503333333333333,0.371,-0.97,-2.38,-1.94,0.58,1.38,1.15,1.32,0.79,0.95,-0.79,-0.97,-0.66,-0.27,-0.14,-0.25,0.65,0.29,0.73,1.81,0.09,0.76,-0.76,-0.76,-0.6,-1.94,-1.42,-0.89,-0.21,0.31,0.43,0.44,0.29,0.28,0.41,0.11,-0.26,0.115555555555556,0.67,0.48,0.84,0.46,-0.367,-0.407,-0.075,-0.379,-0.273,-0.233,0.08,0.301,0.351,0.339,0.18,0.358,0.094,0.031,"G2/M"
"YML064C",0.01,-0.69,1.83,1.06,-0.09,-0.76,0.02,-0.25,0.21,-0.25,0.36,0.38,0.47,-0.08,-0.08,-0.41,-0.06,-0.27,0.22,0.1,0.57,-0.08,0.03,-0.55,-0.26,0.15,0.09,0.56,0.35,1.25,0.06,0.24,-0.82,-0.6,-0.82,-0.17,-0.55,0.06,0.11,0.85,-0.13,0.61,-0.41,-0.26,-0.02,0.24,-0.23,-0.19,-0.13,-0.29,-0.34,-0.09,0.62,0.06,0.69,0.31,-0.12,-0.43,-0.5,0.103333333333333,-0.09,0.51,0.21,-0.59,-0.38,-0.04,-0.26,0.24,-0.38,0.24,0.31,0.26,0.16,0.06,0.2,0.13,0.06,"G2/M"
"YML066C",1.22,-0.25,-0.03,-0.03,0.22,0.44,0.18,0.3,0.18,-0.26,0.09,-0.13,0,-0.32,-0.1,-0.22,0.12,-0.06,-0.22,0.05,0.25,-0.51,-0.36,-0.59,-0.42,-0.13,0.45,0.52,0.62,0.34,0.19,-0.33,-0.65,-0.59,-0.47,-0.53,0.48,-0.01,1.06,0.2,1.27,0.1,0.41,-0.63,-0.51,-0.43,0.18,0.4,-0.24,0.31,-0.02,0.15,-0.28,0.15,0.01,-0.39,-0.18,-0.18,-0.14,-0.02,-0.02,0.07,0.18,0.36,-0.28,-0.02,0.37,0.26,-0.02,0.31,0.12,-0.41,-0.11,-0.08,-0.08,-0.32,-0.1,"G2/M"
"YML116W",-0.69,-0.97,0.06,0.36,-0.11,0.72,0.15,-0.62,-0.16,-0.11,0.29,0.21,0.07,0.01,-0.27,-0.18,-0.21,-0.11,0.15,0.04,0.01,0.1,-0.29,-0.59,-0.9,-0.16,0.15,-0.11,0.46,-0.01,0.02,-0.09,0.38,-0.47,-0.29,-0.23,-0.18,0.05,1.33,0.25,0.45,-0.03,0.34,-0.18,-0.08,0.17,-0.19,0.07,-0.89,-0.41,-0.27,-0.39,-0.23,0.07,-0.23,0.41,0.06,-0.01,0.12,0.13875,0.63,0.69,0.55,0.09,-0.08,-0.23,0.27,0.06,0.06,-0.1,0.06,0.2,0.31,-0.29,0.11,-0.29,-0.17,"G2/M"
"YML119W",0.03,-1.18,3.16,2.21,-0.6,-0.9,-0.57,-1.28,-0.1,-0.22,0.52,0.77,1.21,0.58,0.17,-0.24,-0.06,-0.52,-0.4,0.18,0.83,0.62,0.32,-0.91,-0.97,-0.05,-0.19,1.06,0.84,1.53,0.3,0.1,-0.97,-0.93,-1.13,-0.85,-0.46,0.58,0.2,0.83,0.42,0.77,-0.05,0.45,-0.46,-0.42,-0.81,-1.04,-0.51,-0.74,-1.22,-0.2,0.89,1.04,0.87,0.46,0.17,-0.32,-0.43,0.23,0.431428571428571,0.88,0.73,-0.84,-0.42,0.22,-0.34,-0.16,-0.27,-0.42,-0.01,0.38,0.36,0,0.73,0.5,0.28,"G2/M"
"YML120C",0.14,-0.71,0.42,0.34,-0.07,0.65,0.03,-0.36,-0.14,0.01,0.03,-0.39,0.23,0.18,-0.03,0.25,-0.05,-0.01,-0.23,-0.08,-0.03,0.01,-1.68,-1.65,-0.71,0.22,0.08,0.11,0.15,0.38,0.22,0.15,-0.37,-0.09,-0.19,0.24,0.3,-0.31,-0.2,0.15,0.45,0.68,0.77,0.39,0.43,0.46,0.06,-1.49,-1.18,-0.6,-0.29,0.07,-0.17,0.04,0.51,0.18,0.6,0.27,0.32,0.08,0.378,0.61,1.01,-0.45,0.13,0.17,-0.15,-0.41,-0.23,-0.2,0.52,0.13,0.03,-0.16,0.26,0.24,0.1,"G2/M"
"YML123C",-1.18,-0.47,0.56,-0.6,-0.56,-0.61,-0.41,-0.46,0.12,-0.04,0.65,0.27,0.66,0.16,0.33,-0.04,0.11,-0.07,-0.02,-0.09,-0.02,0.03,-0.27,-0.64,-0.79,0.43,0.61,0.45,0.48,0.5,0.77,0.03,0.1,-0.07,0.11,-0.04,0.38,0.19,0.61,0.19,0.5,-0.77,0.04,-0.89,-1.08,-0.85,-0.57,-0.09,0.11,-0.36,-0.01,-0.35,-0.05,-0.07,-0.22,0.86,0.104,-0.01,-0.21,0.21,0.14,0.36,0.28,-2.83,1.02,0.54,0.87,0.63,0.54,0.14,-0.21,-0.19,0.32,-0.13,-0.08,-0.31,-0.31,"G2/M"
"YMR001C",-0.12,-0.32,2.47,2.41,-0.99,-1.19,-1.33,-1.59,-0.74,0.05,1.01,0.83,1.22,0.7,0.16,-0.21,-0.53,-0.21,0.32,0.7,1.11,0.7,0.03,-1.7,-1.2,0.98,0.44,0.64,0.17,1.54,0.05,-0.03,-1.3,-1.25,-1.7,0.03,-0.32,1.13,0.53,1.31,0.6,0.89,-0.46,0.2,-0.37,-0.23,-1.59,-1.29,-1.54,-0.75,-0.24,0.5,1.08,1.22,0.89,-0.12,-0.24,-0.36,0.32,0.33,0.644,0.94,0.86,-1.1,-0.98,-1.42,-0.9,-0.8,-0.39,-0.12,0.77,0.79,1.15,0.67,1.08,0.87,0.37,"G2/M"
"YMR015C",-0.49,0.67,0.31,-0.1,0.26,-0.48,-0.65,-0.3,-0.11,0.14,0.43,0.14,0.23,0.06,0.26,-0.13,0.11,-0.26,0.27,0.08,-0.06,0.01,-0.53,-1.24,-1.33,0.58,1.02,0.46,0.65,0.47,1,0.08,0.19,0.05,0.19,-0.13,0.15,-0.04,0.58,0.02,0.14,-0.73,-0.05,-0.44,-0.6,-0.49,-0.67,-0.88,-0.74,-0.42,0.11,-0.21,-0.03,0.11,0.28,0.36,0.42,0.24,-0.0222222222222222,0.19,0.28,0.5,0.44,-1.43,0.67,0.87,0.78,0.53,0.23,0.09,-0.29,-0.38,-0.27,0.04,-0.19,-0.53,-0.11,"G2/M"
"YMR031C",-0.89,-1.89,1.64,1.43,-0.54,0.51,0.63,-0.05,-0.65,-0.94,-0.21,0.3,0.53,0.53,0.44,0.13,-0.52,-0.57,-0.47,-0.09,0.4,0.56,-0.85,-1.15,-1.82,-0.73,-0.67,0.8,0.66,1.39,0.29,0.64,-0.79,-0.59,-1.27,-0.76,-0.7,0.61,0.11,1,0.31,1.31,0.04,1.11,0.48,0.57,-0.24,0.07,-1.37,-1.88,-0.53,-0.49,0.48,0.5,1.53,1.29,0.35,0.28,0.13,-0.28,0.16,0.465,0.55125,0.79,0.32,-0.42,-0.37,-0.31,-0.76,-0.37,-0.1,0.26,-0.12,-0.42,0.7,0.48,0.31,"G2/M"
"YMR032W",-0.04,-0.755555555555555,2.81,0.99,-0.2,-0.94,-0.87,-0.87,-0.6,-0.5,0.45,0.71,1.28,0.73,0.27,-0.06,-0.42,-0.06,-0.5,0.28,0.61,0.7,-0.71,-1.43,-1.55,0.06,-0.4,1.82,0.92,1.86,-0.26,0.25,-1.03,-1.49,-1.26,-0.98,-0.55,1.23,0.47,1.58,0.37,0.94,0.06,0.75,-0.26,-0.37,-1.99,-1.73,-1.12,-1.18,-1.02,0.4,1.36,1.98,1.15,0.63,0.06,-0.64,-0.78,0.22,1.02,0.88,0.77,-0.6,-1.16,-0.55,-0.75,-0.58,-1.05,-0.29,0.56,0.9,0.98,0.75,1.33,0.447,0.44,"G2/M"
"YMR058W",-1.06,0.38,0.92,0.37,-0.42,-1.39,-1.19,-1.07,-0.5,-0.41,0.22,-0.07,0.46,0.41,0.72,0.46,0.32,-0.02,0.69,0.5,0.88,0.41,-2.45,-2.78,-2.91,-1.63,-0.88,0.24,1.01,1.28,1.49,0.51,-0.06,-0.26,-0.28,-0.33,0.35,0.9,1.48,1.28,1.21,0.31,0.85,0.42,-0.06,0.31,-0.76,-1.34,-1.69,-1.22,-0.54,-0.19,0.05,0.19,0,-0.35,-0.23,0.09,1.21,1.56,0.541666666666667,1.4,1.81,0.36,1.14,-0.5,-0.42,-0.3,-0.27,-0.03,0.07,0.2,0.25,-0.13,0.34,-0.34,-0.38,"G2/M"
"YMR145C",-1.36,-0.79,0.23,-0.03,0.27,-0.31,-0.28,-0.5,0.2,-0.07,0.37,0.11,0.23,0.4,0.17,-0.18,-0.27,-0.39,0.12,-0.11,0.25,-0.01,-1.14,-1.44,-1.02,0.34,0.73,0.78,0.89,0.77,0.74,0.3,-0.22,-0.23,-0.26,-0.13,0.28,0.37,0.41,0.33,0.41,-0.73,-0.19,-0.33,-0.48,-0.19,0.13,-0.68,-0.59,-0.97,-1.08,-0.41,-0.1,-0.19,0.22,0.85,0.29,0.19,0.37,0.43,0.3525,0.78,0.76,-0.7,-0.44,-0.56,-0.37,-0.07,-0.07,-0.03,0.42,0.42,0.56,0.01,0.35,0.34,0.15,"G2/M"
"YMR189W",-0.47,-0.403333333333333,0.16,0.65,-0.21,0.38,0.47,0.15,-0.25,-0.2,0.08,0.09,0.28,0.06,-0.16,-0.32,-0.53,-0.58,0.06,-0.11,0.49,0.3,-1.69,-2.53,-2.07,-1.1,-0.31,-0.33,0.08,-0.02,0.27,-0.61,-0.62,-0.2,-0.88,0.29,0.76,0.78,1.03,0.97,0.91,0.97,1.27,0.75,0.83,1.43,0.09,-0.71,-1.03,-1.07,-0.57,-0.56,-0.22,-0.43,-0.21,0.21,0.29,0.31,0.66,1,0.518571428571428,1.15,1.11,-1.28,0.06,-0.39,0.1,-0.6,-0.29,-0.15,-0.19,0.06,0.33,0.49,0.57,0.64,0.63,"G2/M"
"YMR202W",-0.62,0.12,-0.03,-0.58,-0.16,-0.36,-0.23,-0.15,-0.25,0.11,0.44,0.35,0.43,-0.13,0.17,-0.25,0.08,-0.32,0.22,-0.07,0.23,-0.13,-0.72,-0.98,-0.95,-0.05,0.67,0.53,0.59,0.49,0.95,-0.09,0.24,-0.67,0.29,-0.24,0.58,-0.07,0.54,0.05,1.16,-0.59,0.03,-0.46,-0.69,-0.61,-0.36,-0.58,0.02,-0.31,0.04,-0.32,-0.06,-0.2,-0.36,1.26,0.23,-0.11125,-0.41,0.47,-0.02,0.45,0.16,-0.98,0.17,0.17,0.2,0.2,0.03,0.25,0.04,-0.1,-0.03,0.16,0.04,-0.16,0,"G2/M"
"YMR253C",-0.06,0.12,-0.204444444444444,0.43,-0.106,0.22,-0.12,-0.04,-0.44,0.15,-0.09,0.16,0.3,0.45,-0.06,0.18,-0.24,-0.53,-0.29,-0.14,0.19,0.29,-0.59,-0.47,-0.82,-0.31,-0.39,0.06,0.97,0.21,-0.11,0.26,0.02,-0.12,-0.11,-0.33,0.34,0.23,0.1,0.14,0.11,0.01,0.24,0.31,0.17,0.06,0.7,-0.16,-0.56,-0.24,-1.49,-0.59,-0.18,0.49,0.62,0.28,0.25,0.15,0.25,0.01,-0.06,0.19,0.33,0.43,0.29,-0.07,-0.11,-0.28,-0.06,-0.14,-0.11,-0.23,-0.14,0.21,0.07,0.04,0.1,"G2/M"
"YMR254C",0.207902813299233,-0.00311842105263164,-0.17089430894309,-0.45,-0.227569974554707,-0.141994572591587,0.104033290653009,0.0723046875000001,0.0562242268041237,-0.00335887611749683,0.0480481622306717,-0.0848834196891193,-0.0381345177664974,-0.0230063694267515,0.12338441890166,0.146934865900383,0.137914032869785,-0.116671018276762,0.0272924648786718,0.0122137404580153,-0.0425128205128206,-0.0613935483870969,-0.218748299319728,-0.24,-0.0509139072847682,-0.0284788359788359,-0.04,-0.129656538969617,0.42,-0.114031830238727,-0.047017310252996,0.128593955321945,0.0833068783068783,0.275162162162162,0.0756042496679946,0.123064729194188,0.0885850340136055,-0.103676470588235,0.0230672268907562,-0.110940397350993,0.0720945945945945,-0.0902526595744681,0.9,-1.05,-0.0360875331564987,-0.0405774278215223,-0.11,-0.53,-1.13,-0.65,-0.35,-0.87,0.27,0.53,1.33,0.65,0.13,-0.19,-0.25,0.2,0.06,0.27,0.67,-0.295285171102661,-0.263265306122449,-0.150012738853503,-0.116316455696203,0.0180429292929293,0.032230671736375,0.0727088607594938,0.154747474747475,0.117430379746835,0.131367088607595,0.0827686472819216,0.135391414141414,-0.0155343511450381,0.0912626262626263,"G2/M"
"YNL037C",-0.58,-0.29,0.19,-0.01,-0.21,-0.22,-0.44,0.22,0.74,1.19,0.95,0.51,0.43,0.08,-0.38,-0.46,-0.44,-0.43,-0.11,-0.43,-0.47,-0.53,-0.08,-1.98,-0.91,0.29,0.63,0.69,0.58,0.62,0.51,-0.04,-0.41,-0.18,-0.05,0.02,0.25,0.08,0.24,0.14,0.42,-0.27,-0.57,-0.28,-0.03,0.32,0.39,-0.49,-0.91,-0.2,-0.22,-0.46,-0.71,-0.35,0.2,0.45,0.52,-0.03,0.56,0.34,0.51,0.19,0.54,-0.94,-0.29,-0.99,0.17,-0.06,-0.12,-0.08,0.58,0.39,0.45,0.1,0.24,0.24,0.31,"G2/M"
