row.names	cln3.1	cln3.2	clb2.2	clb2.1	alpha0	alpha7	alpha14	alpha21	alpha28	alpha35	alpha42	alpha49	alpha56	alpha63	alpha70	alpha77	alpha84	alpha91	alpha98	alpha105	alpha112	alpha119	cdc15.10	cdc15.30	cdc15.50	cdc15.70	cdc15.80	cdc15.90	cdc15.100	cdc15.110	cdc15.120	cdc15.130	cdc15.140	cdc15.150	cdc15.160	cdc15.170	cdc15.180	cdc15.190	cdc15.200	cdc15.210	cdc15.220	cdc15.230	cdc15.240	cdc15.250	cdc15.270	cdc15.290	cdc28.0	cdc28.10	cdc28.20	cdc28.30	cdc28.40	cdc28.50	cdc28.60	cdc28.70	cdc28.80	cdc28.90	cdc28.100	cdc28.110	cdc28.120	cdc28.130	cdc28.140	cdc28.150	cdc28.160	elu0	elu30	elu60	elu90	elu120	elu150	elu180	elu210	elu240	elu270	elu300	elu330	elu360	elu390	peak
YKR042W	-1.64	-2	1.21	1.07	1.25	0.67	0.64	0.3	0.39	-0.3	0.41	-0.1	0.42	0.26	0.01	-0.77	-0.65	-1.07	-0.43	-0.77	-0.01	-0.27	0.5	-0.52	-0.95	-0.06	-0.16	0.85	0.37	1.37	1.02	0.51	-0.66	-0.27	-0.81	-0.6	-1.52	0.15	-0.06	0.86	0.2	-0.01	-0.01	0.01	-0.25	0.03	-0.1	0.03	-0.11	-0.5	-0.21	-0.63	-0.06	-0.16	0.16	1.13	-0.11	NA	-0.46	0.02	0	0.64	0.36	-0.81	-0.49	-0.05	0.03	0.71	0.58	0.34	0.19	0.15	0.09	0	-0.07	-0.45	-0.22	G2/M
YKR046C	-0.4	-0.4	0.21	-0.32	0.17	-0.09	0.01	-0.19	0.1	-0.19	0.56	0.14	0.16	0	-0.09	-0.23	0.13	-0.35	0.2	-0.04	-0.27	-0.04	-1.3	-2.01	-1.41	-0.03	0.58	0.54	0.63	0.29	0.43	0.08	-0.22	0.16	0.21	-0.01	0.09	0.21	0.8	0.48	0.83	-0.48	0.17	-0.17	-0.03	0.16	0.37	0.04	-0.17	-0.36	-0.45	-0.26	-0.5	0.17	-0.14	0.31	-0.01	-0.17	NA	0.39	0.36	0.35	0.08	0.72	0.54	-0.13	-0.42	-0.63	-0.58	-0.47	-0.2	0.32	-0.3	0.01	0.38	0.44	0.32	G2/M
YKR079C	-0.15	-0.79	-0.4	0.1	-0.1	0.07	-0.76	-0.15	-0.21	-0.19	0.12	0.12	0.29	0.43	0.24	0.24	0.06	-0.01	-0.31	0.07	-0.21	0.29	0.08	0.27	-0.5	-0.22	0.1	-0.13	0.29	0.28	0.26	0.06	0.01	0.02	-0.07	0.04	0.06	-0.08	-0.26	-0.24	0.39	0.44	0.32	-0.14	-0.54	-0.44	-0.14	0.34	-0.33	-0.47	0.01	-0.11	0.17	-0.26	0.31	0.11	-0.12	0.01	0.09	0.01	NA	0.03	0.35	-1.32	-0.25	-0.2	0.27	0.4	0.18	0.22	0.25	-0.28	0.3	0.35	-0.02	-0.16	0.27	G2/M
YLL028W	-0.94	-1.43	-0.09	0.19	1	1.06	0.97	-0.19	0.01	0.01	0.22	-0.11	0.51	0.13	-0.05	-0.83	-0.87	-1.01	-0.5	-0.59	0.25	0.01	0.12	-1.09	-1.57	0	0.27	0.58	0.28	0.89	0.48	0.18	-0.63	-0.45	-0.48	-0.44	0.1	0.41	0.75	0.59	0.94	0.06	0.17	-0.32	-0.48	-0.36	-0.24	-0.7	-1.11	-1.19	-0.49	-0.4	-0.04	0.94	0.67	1.09	0.27	-0.1	0.04	0.08	NA	0.71	0.48	0.87	0.1	-0.33	-0.28	-0.37	-0.49	-0.06	0.3	0.3	0	-0.3	0.18	0.27	-0.2	G2/M
YLR034C	-0.42	-0.71	0.06	0.38	-0.1	-0.2	0.15	-0.43	-0.29	-0.1	0.49	0.2	0.47	0.23	-0.16	-0.21	-0.3	-0.11	0.17	-0.22	0.33	0.08	0	-0.08	-0.29	-0.01	-0.66	0.34	0.77	0.48	-0.15	0.06	-0.29	-0.29	-0.66	-0.07	0.16	0.1	0.17	0.13	0.37	-0.01	0.48	-0.15	-0.21	-0.15	-0.18	-0.5	-0.7	-0.57	-0.42	-0.28	0.1	0.3	0.25	0.55	0.42	-0.09	0.13	0.35	NA	0.44	0.21	-0.04	-0.14	-0.11	0.14	-0.16	-0.07	0.02	0.01	-0.01	-0.06	0.29	-0.02	-0.01	0.16	G2/M
YLR057W	0.5	-0.62	1.51	0.21	NA	-0.09	-0.15	-0.1	0.06	-0.43	0.31	0.26	0.3	0.26	0.06	-0.12	-0.23	-0.41	-0.07	0	0.15	0.19	0.19	0.14	-0.33	-0.11	0.09	0.32	0.27	0.32	0.14	-0.11	-0.3	0.06	-0.51	-0.45	0.03	-0.26	0.26	0.17	0.23	0.18	1.15	-0.33	-0.74	-0.39	-0.15	-0.24	-0.33	-0.57	-0.09	0.03	0.57	0.86	0.45	0.04	0.06	-0.39	-0.23	-0.27	NA	0.07	0.19	-0.6	-0.09	-0.14	0.23	0.2	-0.27	-0.05	-0.12	0.28	0.42	-0.01	0.23	-0.2	0.12	G2/M
YLR084C	0.63	0.9	1.03	0.77	-0.11	-0.21	-0.07	-0.23	-0.17	-0.19	0.22	0.08	0.26	0.17	0.05	0.25	-0.16	-0.12	-0.09	0.14	0.01	0.18	-0.22	0	-0.73	0.21	0.49	0.6	0.77	0.36	0.53	-0.06	0.03	-0.13	-0.78	-0.15	0.14	0.3	0.42	0.19	0.45	-0.7	0.16	-0.32	-0.81	-0.75	-1.44	-0.69	-0.08	-0.15	0.05	0.36	0.28	0.07	0.47	0.25	0.31	0.04	0	0.32	0.23	NA	NA	-0.63	-0.61	-0.48	-0.71	-0.36	-0.08	0.07	0.3	0.5	0.76	0.21	0.5	0.2	0.34	G2/M
YLR095C	0.45	-0.15	-0.12	-0.36	-0.24	-0.13	-0.04	0.09	-0.16	0.01	NA	-0.04	0.13	-0.16	0.22	-0.04	-0.09	0.09	0.13	0.29	-0.06	-0.01	0.11	0.26	0.26	0.21	-0.24	0.24	-0.42	0.3	-0.29	-0.01	-0.35	0.05	-0.22	0.13	-0.12	0.08	-0.01	-0.16	0.43	-0.04	0.03	0.15	-0.31	-0.06	0.04	-0.52	0.3	0.21	0.13	0.21	0.06	0.21	-0.45	0.11	0.14	-0.38	-0.31	0.76	NA	-0.19	-0.31	0.13	-0.26	0.08	0	0.04	0.1	-0.1	0.13	0.2	-0.19	-0.1	0.04	0.05	-0.13	G2/M
YLR098C	0.25	-0.15	-0.25	-0.18	-0.4	-0.36	-0.6	-0.5	-0.57	0.06	0.26	0.44	0.65	0.78	0.11	0.13	-0.17	-0.45	-0.21	0.14	0.26	0.41	0.03	-0.03	0.24	0.02	0.12	0.15	-0.3	0.08	-0.02	0.19	-0.13	0.06	-0.22	-0.1	0.12	0.03	-0.06	0.02	-0.11	-0.15	0.09	-0.1	0.19	-0.11	0.22	0.3	-0.38	-0.11	0.03	0.04	0.04	0.32	-0.05	-0.37	-0.01	-0.07	0.2	-0.23	NA	0.06	0	-0.62	-0.35	NA	-0.08	-0.19	-0.13	-0.19	0.12	0.26	0.48	0.19	0.13	0.09	0.29	G2/M
YLR100W	-0.29	0.62	0.37	0.93	-0.24	-0.05	-0.42	-0.17	-0.4	0.02	0.16	-0.07	0.49	0.32	0.26	0.08	0.16	-0.47	0.01	0.1	-0.13	0.35	-0.67	-0.8	-0.6	-0.04	-0.51	0.54	0.39	0.58	0.01	0.22	-0.15	0.24	-0.24	0.16	-0.41	0.23	0.25	0.41	-0.31	0.45	0.38	-0.01	-0.17	0.05	-0.35	-0.21	-0.44	-0.63	-0.53	-0.62	-0.46	0.21	0.24	0.86	0.26	0.38	0.13	NA	0.17	0.59	0.39	-0.44	0.02	-0.64	-0.01	-0.1	-0.31	-0.15	0.25	-0.09	0.31	0.09	0.33	0.26	0.47	G2/M
YLR131C	0.5	-0.4	-0.22	1.97	-1.54	-0.14	-1.05	-1.16	-0.69	0.08	0.61	0.76	0.75	0.44	-0.24	-0.3	0.76	-0.22	0.17	0.37	0.93	0.45	0.23	-0.77	-0.67	0.64	-0.15	1.22	0.75	1.17	-0.27	0.05	-0.77	-0.81	-1.24	-0.39	-0.01	0.82	0.33	0.86	-0.42	0.29	-0.22	0.07	-0.39	-0.31	-0.92	-1.31	-0.96	-0.42	0.19	0.36	0.63	0.55	0.72	0.51	-0.31	-0.58	0.21	NA	0.29	0.73	0.3	-0.9	-1	-0.9	-1.15	-0.6	-0.37	-0.32	0.52	0.72	0.89	0.86	0.93	0.9	0.42	G2/M
YLR190W	-1.12	-1.18	2.51	2.42	-1.26	-0.36	-0.78	-0.47	-1.04	0.03	0.5	0.77	1.19	1.06	0.33	-0.04	-0.65	-0.78	-0.3	0.5	0.51	0.79	-0.3	-1.84	-2.05	-0.03	0.35	1.23	1.43	1.42	1.01	-0.25	-1.09	-1.34	-1.54	-0.71	0.11	0.54	0.1	1.06	0.96	1.12	0.46	-0.23	0.38	-0.8	-0.79	-1.29	-0.63	-0.91	-0.1	0.22	1.13	1.2	0.74	0.17	-0.15	-0.56	-0.32	-0.11	NA	0.65	0.74	-1.34	-0.28	0.04	-0.71	-0.76	-0.61	-0.23	0.48	0.57	0.73	0.73	0.62	0.47	0.29	G2/M
YLR214W	-0.92	-1.03	-0.94	-0.49	-0.93	-1.34	-1.37	-0.77	-0.29	0.15	0.37	0.4	0.65	0.71	0.49	0.39	0.14	0.04	0.22	0.44	0.25	0.44	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.56	NA	0.38	0.3	-0.68	-0.52	-0.43	-0.13	-0.17	0.26	-0.03	-0.34	-0.01	-0.2	0.1	NA	0.45	0.4	0.63	-0.99	0.22	0.39	-0.06	0.22	0.04	-0.14	-0.16	-0.38	0.27	0.58	-0.06	-0.44	0.51	G2/M
YLR254C	0.01	-1.36	1.41	1.4	0.19	0.08	-0.05	-0.73	-0.11	-0.21	-0.09	0.05	0.31	0.41	-0.15	0.16	-0.09	-0.21	0.05	-0.13	0.12	0.39	0.75	0.39	-0.24	-0.38	-0.5	0.06	-0.2	0.86	-0.09	0.28	-0.59	-0.17	-1.18	-0.27	-0.24	0.12	-0.27	0.34	-0.68	0.17	0.12	0.76	0.43	0.53	-0.02	0.3	-0.04	-0.02	-0.71	-0.76	-0.1	1.08	0.41	0.49	0.29	-0.48	-1	-0.41	NA	0.43	0.54	0.7	-0.37	-0.44	-0.12	-0.12	-0.53	-0.32	0.04	0.25	-0.04	0.04	0.23	0.48	0.19	G2/M
YLR297W	0.03	-0.49	1.01	0.76	0.79	-0.02	0.06	-0.13	0.2	0.25	-0.15	0.2	0.23	0.03	-0.12	-0.27	-0.21	-0.1	-0.37	-0.18	-0.16	-0.05	0.01	-0.7	-0.8	-0.62	0.03	0.09	0.8	1.21	1.34	0.06	-0.46	-0.04	-0.62	-0.73	-0.61	-0.58	0.21	0.37	1.05	0.43	0.51	-0.13	-0.38	-0.43	-0.01	-0.82	-0.65	-0.43	-0.28	-0.48	0.23	0.58	0.31	0.58	0.15	-0.24	-0.52	NA	0.37	0.57	0.65	0.52	0.04	0.12	-0.23	-0.23	-0.58	-0.23	-0.19	0.09	-0.06	0.31	0.45	0.06	-0.06	G2/M
YLR347C	0.07	NA	-0.1	-0.18	0.05	-0.54	-0.35	0.2	-0.04	-0.32	-0.11	-0.19	0.03	0.43	0.36	0.23	0.07	0.1	-0.19	0.12	-0.15	0.29	0.31	0.12	-0.36	-0.32	0.02	-0.03	-0.32	-0.01	0.34	0.24	0.23	0.02	0.03	-0.38	-0.13	-0.09	0.65	-0.06	0.84	-0.16	0.12	-0.29	-0.32	-0.44	0.1	-0.11	-0.05	-0.46	-0.03	-0.2	0.11	0.07	0.31	-0.02	-0.04	0.05	0.03	NA	-0.01	0.05	0.18	-0.28	-0.34	-0.74	0.12	0.02	0.03	-0.26	0.15	0.23	0.53	-0.2	0.23	0.23	0.26	G2/M
YLR353W	0.21	-0.64	0.81	0.25	-0.43	NA	-0.2	0.11	-0.18	-0.41	0.24	0.05	0.08	0.4	0.12	-0.06	-0.11	-0.26	-0.04	0.28	0.14	0.26	-0.48	-1.05	-0.43	0.41	0.36	0.63	0.36	0.68	0.03	-0.26	-0.71	-0.46	-0.63	0.03	0.22	0.42	0.76	0.48	0.74	-0.43	0.06	-0.24	-0.18	-0.3	-1.12	-0.94	-0.97	-0.31	0.13	0.35	0.56	0.56	0.74	0.28	-0.51	-0.36	0.05	NA	0.52	0.58	0.44	-1.12	-0.65	0.26	0.02	-0.01	-0.36	0.03	0.38	0.42	0.46	0.27	0.4	-0.45	0.36	G2/M
YLR413W	-2.18	-0.43	0.01	-0.22	0.41	-0.23	-1.44	-1.9	-1.09	-0.77	-0.12	-0.01	0.73	0.51	0.82	0.44	0.75	0.29	0.29	0.29	0.27	0.75	1.97	0.56	-1.05	-1.28	-1.16	-1.28	-0.67	-0.34	0.56	0.01	-0.07	-0.28	-0.52	-0.41	-0.1	0.35	0.97	0.72	1.29	0.43	0.64	0.06	-0.13	-0.25	-0.18	1.09	1.04	0.74	0.65	0.08	-0.31	-0.8	-0.11	-0.39	-0.49	-0.65	-0.49	NA	-0.89	0.35	0.38	-0.37	0.68	-0.34	-0.39	0.37	0.67	0.66	-0.13	-0.37	-0.09	0.48	-0.22	-0.75	-0.22	G2/M
YLR438W	0.66	0.23	NA	0.42	-1.58	-0.82	-0.63	-0.44	-0.09	0.48	1.19	0.82	1.12	0.83	0.46	0.12	-0.11	-0.72	-0.39	0.05	-0.19	-0.11	0.62	-0.49	-1.05	0.17	0.39	0.39	0.08	-0.27	0.37	-0.55	-0.42	-0.35	0.28	-1.69	0.7	0.29	0.67	0.45	1.13	0.4	0.59	-0.73	-0.35	-0.63	0.3	-0.45	-0.12	-0.44	0.42	0.27	0.27	-0.09	0.31	0.54	-0.6	-0.29	-0.09	0.04	NA	-0.02	-0.03	-0.35	0.77	-0.65	0.52	0.18	-0.08	-0.24	0.33	0.17	0.13	-0.38	-0.07	-0.04	-0.3	G2/M
YML033W	-0.22	-0.6	0.92	0.89	-0.46	-0.61	-0.91	-0.83	-0.05	-0.09	0.81	0.83	0.79	0.23	0.03	-0.56	-0.52	-0.32	0.26	0.39	0.79	0.23	-0.49	-0.88	-0.54	0.36	0.49	1	0.5	0.78	0.1	-0.29	-1.03	-0.75	-0.72	-0.22	-0.81	0.55	0.37	0.72	0.13	0.85	-0.03	-0.07	-0.07	0.04	-0.98	-0.65	-1.31	-0.67	0.16	0.18	0.46	1.03	0.5	0.22	-0.37	-0.46	-0.1	0.35	NA	0.9	0.75	0.15	-0.34	-0.25	-0.79	-0.39	-0.51	0.05	0.48	0.32	0.24	0.29	0.47	0.27	0.02	G2/M
YML034W	0.07	-0.01	0.76	1.38	-0.45	-0.47	-0.82	-0.97	-0.28	-0.15	0.71	0.62	0.76	0.35	-0.1	-0.34	-0.21	-0.32	0.12	0.38	0.64	0.52	-0.76	-1.21	-0.69	0.66	0.19	1.41	0.62	1.23	-0.01	-0.1	-1.07	-0.99	-1.07	-0.1	-0.26	0.61	0.05	0.84	0.24	0.13	-0.29	0.51	-0.05	0.11	-1.13	-0.95	-2.36	-0.41	0.09	0.58	0.9	1.35	0.78	-0.19	-0.53	-0.31	0.32	0.45	0.48	0.58	0.37	-0.3	-0.62	-0.12	-1.04	-0.72	-0.3	-0.17	0.21	0.28	0.43	1.28	0.55	0.31	0.21	G2/M
YML035C-A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.43	-0.63	-1.07	-0.58	-0.74	0.2	0.68	0.76	0.23	-0.14	-0.03	-0.8	-0.07	0.49	0.88	0.66	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G2/M
YML050W	-0.49	-0.38	NA	-0.32	0.02	-0.16	0.22	-0.04	0.41	0	0	0.16	0.06	-0.12	NA	-0.04	-0.08	-0.14	-0.14	0.23	-0.17	-0.21	-0.32	-0.13	-0.52	-0.38	-0.52	-0.12	0.34	0.46	0.62	0.14	-0.65	0.08	-0.54	-0.21	0.13	0.07	0.01	0.15	0.26	0.25	0.1	0.3	0.1	0.36	0.09	-0.12	-0.81	-0.49	-0.06	0.2	0.25	0.2	0.32	0.22	0.27	0	-0.1	-0.51	0.2	0.22	0.11	0.31	-0.55	0.23	0.2	0.13	-0.26	0.08	0.15	-0.03	-0.03	0.16	-0.13	-0.28	0.02	G2/M
YML052W	1.05	NA	NA	1.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.97	-2.38	-1.94	0.58	1.38	1.15	1.32	0.79	0.95	-0.79	-0.97	-0.66	-0.27	-0.14	-0.25	0.65	0.29	0.73	1.81	0.09	0.76	-0.76	-0.76	-0.6	-1.94	-1.42	-0.89	-0.21	0.31	0.43	0.44	0.29	0.28	0.41	0.11	-0.26	NA	0.67	0.48	0.84	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G2/M
YML064C	0.01	-0.69	1.83	1.06	-0.09	-0.76	0.02	-0.25	0.21	-0.25	0.36	0.38	0.47	-0.08	-0.08	-0.41	-0.06	-0.27	0.22	0.1	0.57	-0.08	0.03	-0.55	-0.26	0.15	0.09	0.56	0.35	1.25	0.06	0.24	-0.82	-0.6	-0.82	-0.17	-0.55	0.06	0.11	0.85	-0.13	0.61	-0.41	-0.26	-0.02	0.24	-0.23	-0.19	-0.13	-0.29	-0.34	-0.09	0.62	0.06	0.69	0.31	-0.12	-0.43	-0.5	NA	-0.09	0.51	0.21	-0.59	-0.38	-0.04	-0.26	0.24	-0.38	0.24	0.31	0.26	0.16	0.06	0.2	0.13	0.06	G2/M
YML066C	1.22	-0.25	-0.03	-0.03	0.22	0.44	0.18	0.3	0.18	-0.26	0.09	-0.13	0	-0.32	-0.1	-0.22	0.12	-0.06	-0.22	0.05	0.25	-0.51	-0.36	-0.59	-0.42	-0.13	0.45	0.52	0.62	0.34	0.19	-0.33	-0.65	-0.59	-0.47	-0.53	0.48	-0.01	1.06	0.2	1.27	0.1	0.41	-0.63	-0.51	-0.43	0.18	0.4	-0.24	0.31	-0.02	0.15	-0.28	0.15	0.01	-0.39	-0.18	-0.18	-0.14	-0.02	-0.02	0.07	0.18	0.36	-0.28	-0.02	0.37	0.26	-0.02	0.31	0.12	-0.41	-0.11	-0.08	-0.08	-0.32	-0.1	G2/M
YML116W	-0.69	-0.97	0.06	0.36	-0.11	0.72	0.15	-0.62	-0.16	-0.11	0.29	0.21	0.07	0.01	-0.27	-0.18	-0.21	-0.11	0.15	0.04	0.01	0.1	-0.29	-0.59	-0.9	-0.16	0.15	-0.11	0.46	-0.01	0.02	-0.09	0.38	-0.47	-0.29	-0.23	-0.18	0.05	1.33	0.25	0.45	-0.03	0.34	-0.18	-0.08	0.17	-0.19	0.07	-0.89	-0.41	-0.27	-0.39	-0.23	0.07	-0.23	0.41	0.06	-0.01	0.12	NA	0.63	0.69	0.55	0.09	-0.08	-0.23	0.27	0.06	0.06	-0.1	0.06	0.2	0.31	-0.29	0.11	-0.29	-0.17	G2/M
YML119W	0.03	-1.18	3.16	2.21	-0.6	-0.9	-0.57	-1.28	-0.1	-0.22	0.52	0.77	1.21	0.58	0.17	-0.24	-0.06	-0.52	-0.4	0.18	0.83	0.62	0.32	-0.91	-0.97	-0.05	-0.19	1.06	0.84	1.53	0.3	0.1	-0.97	-0.93	-1.13	-0.85	-0.46	0.58	0.2	0.83	0.42	0.77	-0.05	0.45	-0.46	-0.42	-0.81	-1.04	-0.51	-0.74	-1.22	-0.2	0.89	1.04	0.87	0.46	0.17	-0.32	-0.43	0.23	NA	0.88	0.73	-0.84	-0.42	0.22	-0.34	-0.16	-0.27	-0.42	-0.01	0.38	0.36	0	0.73	0.5	0.28	G2/M
YML120C	0.14	-0.71	0.42	0.34	-0.07	0.65	0.03	-0.36	-0.14	0.01	0.03	-0.39	0.23	0.18	-0.03	0.25	-0.05	-0.01	-0.23	-0.08	-0.03	0.01	-1.68	-1.65	-0.71	0.22	0.08	0.11	0.15	0.38	0.22	0.15	-0.37	-0.09	-0.19	0.24	0.3	-0.31	-0.2	0.15	0.45	0.68	0.77	0.39	0.43	0.46	0.06	-1.49	-1.18	-0.6	-0.29	0.07	-0.17	0.04	0.51	0.18	0.6	0.27	0.32	0.08	NA	0.61	1.01	-0.45	0.13	0.17	-0.15	-0.41	-0.23	-0.2	0.52	0.13	0.03	-0.16	0.26	0.24	0.1	G2/M
YML123C	-1.18	-0.47	0.56	-0.6	-0.56	-0.61	-0.41	-0.46	0.12	-0.04	0.65	0.27	0.66	0.16	0.33	-0.04	0.11	-0.07	-0.02	-0.09	-0.02	0.03	-0.27	-0.64	-0.79	0.43	0.61	0.45	0.48	0.5	0.77	0.03	0.1	-0.07	0.11	-0.04	0.38	0.19	0.61	0.19	0.5	-0.77	0.04	-0.89	-1.08	-0.85	-0.57	-0.09	0.11	-0.36	-0.01	-0.35	-0.05	-0.07	-0.22	0.86	NA	-0.01	-0.21	0.21	0.14	0.36	0.28	-2.83	1.02	0.54	0.87	0.63	0.54	0.14	-0.21	-0.19	0.32	-0.13	-0.08	-0.31	-0.31	G2/M
YMR001C	-0.12	-0.32	2.47	2.41	-0.99	-1.19	-1.33	-1.59	-0.74	0.05	1.01	0.83	1.22	0.7	0.16	-0.21	-0.53	-0.21	0.32	0.7	1.11	0.7	0.03	-1.7	-1.2	0.98	0.44	0.64	0.17	1.54	0.05	-0.03	-1.3	-1.25	-1.7	0.03	-0.32	1.13	0.53	1.31	0.6	0.89	-0.46	0.2	-0.37	-0.23	-1.59	-1.29	-1.54	-0.75	-0.24	0.5	1.08	1.22	0.89	-0.12	-0.24	-0.36	0.32	0.33	NA	0.94	0.86	-1.1	-0.98	-1.42	-0.9	-0.8	-0.39	-0.12	0.77	0.79	1.15	0.67	1.08	0.87	0.37	G2/M
YMR015C	-0.49	0.67	0.31	-0.1	0.26	-0.48	-0.65	-0.3	-0.11	0.14	0.43	0.14	0.23	0.06	0.26	-0.13	0.11	-0.26	0.27	0.08	-0.06	0.01	-0.53	-1.24	-1.33	0.58	1.02	0.46	0.65	0.47	1	0.08	0.19	0.05	0.19	-0.13	0.15	-0.04	0.58	0.02	0.14	-0.73	-0.05	-0.44	-0.6	-0.49	-0.67	-0.88	-0.74	-0.42	0.11	-0.21	-0.03	0.11	0.28	0.36	0.42	0.24	NA	0.19	0.28	0.5	0.44	-1.43	0.67	0.87	0.78	0.53	0.23	0.09	-0.29	-0.38	-0.27	0.04	-0.19	-0.53	-0.11	G2/M
YMR031C	-0.89	-1.89	1.64	1.43	-0.54	0.51	0.63	-0.05	-0.65	-0.94	-0.21	0.3	0.53	0.53	0.44	0.13	-0.52	-0.57	-0.47	-0.09	0.4	0.56	-0.85	-1.15	-1.82	-0.73	-0.67	0.8	0.66	1.39	0.29	0.64	-0.79	-0.59	-1.27	-0.76	-0.7	0.61	0.11	1	0.31	1.31	0.04	1.11	0.48	0.57	-0.24	0.07	-1.37	-1.88	-0.53	-0.49	0.48	0.5	1.53	1.29	0.35	0.28	0.13	-0.28	0.16	NA	NA	0.79	0.32	-0.42	-0.37	-0.31	-0.76	-0.37	-0.1	0.26	-0.12	-0.42	0.7	0.48	0.31	G2/M
YMR032W	-0.04	NA	2.81	0.99	-0.2	-0.94	-0.87	-0.87	-0.6	-0.5	0.45	0.71	1.28	0.73	0.27	-0.06	-0.42	-0.06	-0.5	0.28	0.61	0.7	-0.71	-1.43	-1.55	0.06	-0.4	1.82	0.92	1.86	-0.26	0.25	-1.03	-1.49	-1.26	-0.98	-0.55	1.23	0.47	1.58	0.37	0.94	0.06	0.75	-0.26	-0.37	-1.99	-1.73	-1.12	-1.18	-1.02	0.4	1.36	1.98	1.15	0.63	0.06	-0.64	-0.78	0.22	1.02	0.88	0.77	-0.6	-1.16	-0.55	-0.75	-0.58	-1.05	-0.29	0.56	0.9	0.98	0.75	1.33	NA	0.44	G2/M
YMR058W	-1.06	0.38	0.92	0.37	-0.42	-1.39	-1.19	-1.07	-0.5	-0.41	0.22	-0.07	0.46	0.41	0.72	0.46	0.32	-0.02	0.69	0.5	0.88	0.41	-2.45	-2.78	-2.91	-1.63	-0.88	0.24	1.01	1.28	1.49	0.51	-0.06	-0.26	-0.28	-0.33	0.35	0.9	1.48	1.28	1.21	0.31	0.85	0.42	-0.06	0.31	-0.76	-1.34	-1.69	-1.22	-0.54	-0.19	0.05	0.19	0	-0.35	-0.23	0.09	1.21	1.56	NA	1.4	1.81	0.36	1.14	-0.5	-0.42	-0.3	-0.27	-0.03	0.07	0.2	0.25	-0.13	0.34	-0.34	-0.38	G2/M
YMR145C	-1.36	-0.79	0.23	-0.03	0.27	-0.31	-0.28	-0.5	0.2	-0.07	0.37	0.11	0.23	0.4	0.17	-0.18	-0.27	-0.39	0.12	-0.11	0.25	-0.01	-1.14	-1.44	-1.02	0.34	0.73	0.78	0.89	0.77	0.74	0.3	-0.22	-0.23	-0.26	-0.13	0.28	0.37	0.41	0.33	0.41	-0.73	-0.19	-0.33	-0.48	-0.19	0.13	-0.68	-0.59	-0.97	-1.08	-0.41	-0.1	-0.19	0.22	0.85	0.29	0.19	0.37	0.43	NA	0.78	0.76	-0.7	-0.44	-0.56	-0.37	-0.07	-0.07	-0.03	0.42	0.42	0.56	0.01	0.35	0.34	0.15	G2/M
YMR189W	-0.47	NA	NA	0.65	-0.21	0.38	0.47	0.15	-0.25	-0.2	0.08	0.09	0.28	0.06	-0.16	-0.32	-0.53	-0.58	0.06	-0.11	0.49	0.3	-1.69	-2.53	-2.07	-1.1	-0.31	-0.33	0.08	-0.02	0.27	-0.61	-0.62	-0.2	-0.88	0.29	0.76	0.78	1.03	0.97	0.91	0.97	1.27	0.75	0.83	1.43	0.09	-0.71	-1.03	-1.07	-0.57	-0.56	-0.22	-0.43	-0.21	0.21	0.29	0.31	0.66	1	NA	1.15	1.11	-1.28	0.06	-0.39	0.1	-0.6	-0.29	-0.15	-0.19	0.06	0.33	0.49	0.57	0.64	0.63	G2/M
YMR202W	-0.62	0.12	-0.03	-0.58	-0.16	-0.36	-0.23	-0.15	-0.25	0.11	0.44	0.35	0.43	-0.13	0.17	-0.25	0.08	-0.32	0.22	-0.07	0.23	-0.13	-0.72	-0.98	-0.95	-0.05	0.67	0.53	0.59	0.49	0.95	-0.09	0.24	-0.67	0.29	-0.24	0.58	-0.07	0.54	0.05	1.16	-0.59	0.03	-0.46	-0.69	-0.61	-0.36	-0.58	0.02	-0.31	0.04	-0.32	-0.06	-0.2	-0.36	1.26	0.23	NA	-0.41	0.47	-0.02	0.45	0.16	-0.98	0.17	0.17	0.2	0.2	0.03	0.25	0.04	-0.1	-0.03	0.16	0.04	-0.16	0	G2/M
